time,DDAvg,DDSD,FFAvg,FFMax,FFMin
2017-08-03 18:10:00,165.4,17.81,4.4430000000000005,7.317,1.927
2017-08-03 18:20:00,151.7,19.32,2.745,5.521,0.0
2017-08-03 18:30:00,169.4,66.72,2.029,4.279,0.0
2017-08-03 18:40:00,178.2,21.68,2.572,5.227,0.0
2017-08-03 18:50:00,179.1,15.21,2.83,4.377,1.666
2017-08-03 19:00:00,169.2,11.7,2.773,5.1610000000000005,1.176
2017-08-03 19:10:00,161.2,10.73,3.335,4.9,1.47
2017-08-03 19:20:00,175.5,8.96,3.4160000000000004,5.129,2.025
2017-08-03 19:30:00,173.8,11.06,3.499,5.39,1.568
2017-08-03 19:40:00,176.4,7.433,2.68,4.1160000000000005,1.339
2017-08-03 19:50:00,184.9,9.69,2.6189999999999998,3.593,1.601
2017-08-03 20:00:00,179.7,10.82,2.497,3.92,1.143
2017-08-03 20:10:00,173.5,12.08,2.567,3.887,1.209
2017-08-03 20:20:00,180.4,11.76,2.732,4.345,1.568
2017-08-03 20:30:00,166.9,16.21,2.217,3.463,0.653
2017-08-03 20:40:00,174.0,15.41,1.983,3.332,0.7509999999999999
2017-08-03 20:50:00,181.4,13.73,2.539,4.018,1.013
2017-08-03 21:00:00,193.2,9.68,1.5730000000000002,3.005,0.0
2017-08-03 21:10:00,184.1,15.72,2.055,2.842,1.405
2017-08-03 21:20:00,172.3,22.05,2.22,3.528,0.915
2017-08-03 21:30:00,162.0,11.79,2.2840000000000003,3.659,0.8170000000000001
2017-08-03 21:40:00,161.0,14.64,2.709,3.789,1.96
2017-08-03 21:50:00,169.9,6.267,3.047,3.985,2.221
2017-08-03 22:00:00,165.9,5.982,2.947,3.887,2.025
2017-08-03 22:10:00,169.8,8.61,2.73,3.463,1.699
2017-08-03 22:20:00,160.9,4.914,3.0380000000000003,3.724,2.221
2017-08-03 22:30:00,157.9,7.126,3.382,4.6389999999999985,2.189
2017-08-03 22:40:00,165.0,7.1110000000000015,3.512,5.0310000000000015,2.483
2017-08-03 22:50:00,165.5,5.905,3.467,4.377,2.7110000000000003
2017-08-03 23:00:00,180.0,7.316,2.949,3.691,1.7970000000000002
2017-08-03 23:10:00,178.8,6.12,2.4530000000000003,3.0380000000000003,1.764
2017-08-03 23:20:00,182.7,10.91,2.216,2.875,1.764
2017-08-03 23:30:00,168.9,6.4110000000000005,1.756,2.385,1.176
2017-08-03 23:40:00,165.1,6.84,1.524,1.96,1.143
2017-08-03 23:50:00,158.6,6.244,1.446,1.7309999999999999,1.045
2017-08-04 00:00:00,153.1,6.694,1.858,2.221,1.339
2017-08-04 00:10:00,160.0,9.98,2.483,3.757,1.209
2017-08-04 00:20:00,156.5,4.593,3.478,4.541,2.483
2017-08-04 00:30:00,156.7,4.253,3.607,4.247,2.875
2017-08-04 00:40:00,159.5,6.9270000000000005,3.568,4.704,2.7439999999999998
2017-08-04 00:50:00,155.0,6.895,3.5,5.292000000000002,2.352
2017-08-04 01:00:00,143.8,5.008,3.341,4.083,2.777
2017-08-04 01:10:00,145.4,5.652,3.094,3.724,1.862
2017-08-04 01:20:00,143.9,5.356,3.282,4.214,2.515
2017-08-04 01:30:00,137.8,7.2,3.084,4.051,2.287
2017-08-04 01:40:00,139.5,5.7940000000000005,3.067,3.626,2.287
2017-08-04 01:50:00,144.4,4.5600000000000005,3.327,4.4430000000000005,2.352
2017-08-04 02:00:00,146.1,7.209,3.228,4.051,2.385
2017-08-04 02:10:00,156.2,5.2780000000000005,3.087,3.659,2.417
2017-08-04 02:20:00,163.9,6.229,2.599,3.691,1.633
2017-08-04 02:30:00,162.2,8.91,2.398,3.691,1.633
2017-08-04 02:40:00,160.3,9.0,2.306,3.267,1.4369999999999998
2017-08-04 02:50:00,157.0,6.807,2.015,2.842,1.405
2017-08-04 03:00:00,156.0,9.04,2.882,4.083,2.123
2017-08-04 03:10:00,159.1,7.513,3.367,4.769,2.6790000000000003
2017-08-04 03:20:00,168.1,6.608,2.975,3.822,2.123
2017-08-04 03:30:00,161.5,6.313,3.284,4.1160000000000005,2.613
2017-08-04 03:40:00,164.8,6.785,3.3760000000000003,4.345,2.7110000000000003
2017-08-04 03:50:00,166.3,6.6720000000000015,3.43,4.573,2.417
2017-08-04 04:00:00,160.5,8.85,3.439,4.6389999999999985,2.515
2017-08-04 04:10:00,164.9,4.634,2.819,3.528,2.254
2017-08-04 04:20:00,165.6,4.9110000000000005,3.169,4.247,2.352
2017-08-04 04:30:00,170.5,5.025,2.834,3.691,2.156
2017-08-04 04:40:00,165.0,7.104,3.547,4.704,2.7110000000000003
2017-08-04 04:50:00,162.6,7.332999999999998,3.5620000000000003,4.835,2.6460000000000004
2017-08-04 05:00:00,161.6,6.385,3.418,4.279,2.613
2017-08-04 05:10:00,157.6,5.365,4.132,5.096,3.005
2017-08-04 05:20:00,163.6,7.65,3.609,4.965,2.123
2017-08-04 05:30:00,166.2,9.83,3.092,4.247,1.895
2017-08-04 05:40:00,157.7,5.69,3.589,5.292000000000002,2.6790000000000003
2017-08-04 05:50:00,181.7,9.0,1.955,3.593,1.3719999999999999
2017-08-04 06:00:00,160.3,6.898,2.6310000000000002,3.691,1.829
2017-08-04 06:10:00,162.0,6.502999999999999,2.9160000000000004,3.5610000000000004,2.189
2017-08-04 06:20:00,165.8,5.066,2.377,3.169,1.699
2017-08-04 06:30:00,171.6,4.619,2.227,3.005,1.666
2017-08-04 06:40:00,164.0,14.15,3.07,4.508,2.025
2017-08-04 06:50:00,166.5,11.16,3.079,3.9530000000000003,2.123
2017-08-04 07:00:00,158.6,6.3629999999999995,3.478,5.194,2.5810000000000004
2017-08-04 07:10:00,159.4,5.718,3.986,5.553,2.483
2017-08-04 07:20:00,163.0,8.32,3.974,5.39,2.45
2017-08-04 07:30:00,164.4,8.97,3.512,4.671,1.895
2017-08-04 07:40:00,159.1,7.358,3.722,4.835,2.7110000000000003
2017-08-04 07:50:00,171.5,7.754,3.434,4.573,1.993
2017-08-04 08:00:00,173.0,8.98,3.289,4.377,1.993
2017-08-04 08:10:00,165.9,8.88,3.306,4.312,2.515
2017-08-04 08:20:00,168.2,7.979,3.201,4.4430000000000005,2.091
2017-08-04 08:30:00,164.4,7.08,3.571,4.573,2.6790000000000003
2017-08-04 08:40:00,162.6,7.926,4.186,5.4879999999999995,2.613
2017-08-04 08:50:00,165.9,13.13,3.535,5.129,1.829
2017-08-04 09:00:00,173.9,9.34,4.355,6.239,2.809
2017-08-04 09:10:00,178.9,7.159,4.8180000000000005,6.795,2.548
2017-08-04 09:20:00,181.1,8.35,4.312,6.664,2.6460000000000004
2017-08-04 09:30:00,176.2,7.979,5.005,7.121,3.234
2017-08-04 09:40:00,183.0,12.19,4.166,6.37,2.254
2017-08-04 09:50:00,177.5,13.43,4.5680000000000005,6.827000000000001,1.699
2017-08-04 10:00:00,185.9,16.49,3.941,7.382999999999999,1.5030000000000001
2017-08-04 10:10:00,184.3,16.93,4.19,6.566,2.025
2017-08-04 10:20:00,193.5,17.08,4.022,6.86,1.633
2017-08-04 10:30:00,190.6,16.51,3.736,5.7170000000000005,1.5030000000000001
2017-08-04 10:40:00,188.8,14.27,3.536,4.769,1.862
2017-08-04 10:50:00,173.1,16.51,3.641,6.042999999999998,1.862
2017-08-04 11:00:00,215.3,16.97,2.7030000000000003,4.377,1.274
2017-08-04 11:10:00,184.9,19.51,3.013,5.357,0.457
2017-08-04 11:20:00,194.0,17.34,3.439,6.305,1.045
2017-08-04 11:30:00,186.3,21.4,3.449,5.586,1.339
2017-08-04 11:40:00,195.8,23.44,3.626,7.154,0.8490000000000001
2017-08-04 11:50:00,200.7,13.51,4.562,6.664,2.091
2017-08-04 12:00:00,168.3,19.79,3.68,9.28,0.98
2017-08-04 12:10:00,174.6,13.67,4.128,7.546,1.176
2017-08-04 12:20:00,165.5,17.76,3.935,6.9910000000000005,0.8490000000000001
2017-08-04 12:30:00,169.1,14.67,4.129,6.827000000000001,1.927
2017-08-04 12:40:00,173.3,16.61,3.116,5.39,0.196
2017-08-04 12:50:00,169.5,23.33,3.077,5.553,1.143
2017-08-04 13:00:00,164.1,34.9,1.76,4.835,0.0
2017-08-04 13:10:00,139.5,58.39,2.082,5.422999999999999,0.0
2017-08-04 13:20:00,169.8,17.45,4.716,7.35,1.535
2017-08-04 13:30:00,105.5,85.0,2.5460000000000003,6.042999999999998,0.0
2017-08-04 13:40:00,165.0,23.4,4.282,7.121,1.764
2017-08-04 13:50:00,169.6,14.66,5.773,8.89,2.025
2017-08-04 14:00:00,165.0,14.89,5.7780000000000005,11.27,2.907
2017-08-04 14:10:00,170.1,20.74,5.726,9.67,1.47
2017-08-04 14:20:00,156.3,19.79,4.394,7.971,0.6859999999999999
2017-08-04 14:30:00,184.2,27.84,3.8810000000000002,7.579,0.0
2017-08-04 14:40:00,176.1,15.78,4.757,9.05,0.653
2017-08-04 14:50:00,180.8,16.63,5.129,8.85,1.829
2017-08-04 15:00:00,181.9,44.0,3.119,7.971,0.0
2017-08-04 15:10:00,177.4,28.93,4.275,7.056,1.045
2017-08-04 15:20:00,175.1,14.34,4.706,8.92,1.993
2017-08-04 15:30:00,178.4,14.88,4.7330000000000005,8.43,2.483
2017-08-04 15:40:00,165.7,39.99,2.799,7.023,0.163
2017-08-04 15:50:00,186.1,23.36,3.563,6.893,0.0
2017-08-04 16:00:00,183.1,13.36,3.169,5.684,0.6859999999999999
2017-08-04 16:10:00,179.0,23.64,2.392,4.965,0.523
2017-08-04 16:20:00,194.5,19.62,2.509,5.521,0.457
2017-08-04 16:30:00,148.1,32.98,1.527,3.528,0.49
2017-08-04 16:40:00,178.4,16.25,2.705,5.292000000000002,0.033
2017-08-04 16:50:00,170.7,15.54,2.931,5.39,0.98
2017-08-04 17:00:00,170.0,34.59,1.978,4.312,0.0
2017-08-04 17:10:00,136.5,70.58,1.6920000000000002,3.365,0.0
2017-08-04 17:20:00,26.28,41.52,1.91,3.626,0.653
2017-08-04 17:30:00,8.21,27.44,2.106,3.0380000000000003,0.784
2017-08-04 17:40:00,25.31,19.67,1.991,3.234,0.915
2017-08-04 17:50:00,28.12,14.67,1.7719999999999998,2.7439999999999998,0.588
2017-08-04 18:00:00,349.2,53.0,0.5650000000000001,1.927,0.0
2017-08-04 18:10:00,186.2,24.47,1.285,2.45,0.0
2017-08-04 18:20:00,159.6,36.07,1.12,3.92,0.0
2017-08-04 18:30:00,175.0,15.82,2.325,4.083,0.653
2017-08-04 18:40:00,189.9,14.32,2.333,4.345,0.882
2017-08-04 18:50:00,190.1,11.15,2.26,3.463,0.7190000000000001
2017-08-04 19:00:00,180.0,12.71,1.84,2.548,0.882
2017-08-04 19:10:00,181.0,18.68,1.4280000000000002,2.5810000000000004,0.784
2017-08-04 19:20:00,171.9,15.87,1.5759999999999998,2.515,0.7190000000000001
2017-08-04 19:30:00,175.4,16.2,1.9580000000000002,3.332,0.9470000000000001
2017-08-04 19:40:00,177.9,9.5,1.506,3.299,0.0
2017-08-04 19:50:00,172.5,8.65,0.8740000000000001,2.189,0.0
2017-08-04 20:00:00,160.4,12.29,1.673,2.417,0.523
2017-08-04 20:10:00,144.9,11.52,1.452,2.091,0.0
2017-08-04 20:20:00,189.2,15.5,1.601,2.809,0.7190000000000001
2017-08-04 20:30:00,182.1,9.47,1.56,2.7110000000000003,0.784
2017-08-04 20:40:00,166.1,10.89,1.7069999999999999,2.45,1.078
2017-08-04 20:50:00,181.0,8.7,2.209,3.626,1.307
2017-08-04 21:00:00,156.0,11.51,1.429,2.352,0.555
2017-08-04 21:10:00,170.2,11.04,1.922,3.365,1.176
2017-08-04 21:20:00,161.5,12.55,1.93,3.0380000000000003,0.98
2017-08-04 21:30:00,145.2,37.57,1.525,3.103,0.523
2017-08-04 21:40:00,134.3,34.35,1.505,3.724,0.49
2017-08-04 21:50:00,179.4,14.1,2.289,3.593,0.8170000000000001
2017-08-04 22:00:00,170.5,17.68,1.882,2.94,0.359
2017-08-04 22:10:00,157.9,16.08,1.422,2.45,0.8170000000000001
2017-08-04 22:20:00,156.5,7.678,1.511,2.221,0.588
2017-08-04 22:30:00,142.4,9.7,1.314,1.829,0.784
2017-08-04 22:40:00,164.8,17.41,1.301,2.091,0.359
2017-08-04 22:50:00,172.4,10.63,1.54,2.123,0.7509999999999999
2017-08-04 23:00:00,152.6,14.11,1.2570000000000001,2.254,0.196
2017-08-04 23:10:00,138.8,16.89,0.996,2.091,0.0
2017-08-04 23:20:00,141.2,6.585,1.7970000000000002,2.483,0.8170000000000001
2017-08-04 23:30:00,117.1,13.58,2.582,4.41,1.568
2017-08-04 23:40:00,124.6,10.7,3.161,4.6389999999999985,1.764
2017-08-04 23:50:00,159.5,13.91,2.215,3.626,1.176
2017-08-05 00:00:00,158.9,20.03,2.101,3.103,1.339
2017-08-05 00:10:00,162.0,7.287000000000001,2.298,3.234,1.568
2017-08-05 00:20:00,156.3,3.992,2.689,3.299,1.96
2017-08-05 00:30:00,143.0,8.54,2.28,3.43,1.633
2017-08-05 00:40:00,136.4,10.35,1.816,2.842,0.9470000000000001
2017-08-05 00:50:00,159.7,16.3,1.75,2.875,1.111
2017-08-05 01:00:00,191.6,28.54,0.684,1.568,0.0
2017-08-05 01:10:00,118.4,6.332999999999998,0.804,1.7309999999999999,0.0
2017-08-05 01:20:00,117.2,14.45,1.538,2.156,0.457
2017-08-05 01:30:00,122.2,7.303,1.089,1.7309999999999999,0.359
2017-08-05 01:40:00,148.8,16.3,0.537,1.601,0.0
2017-08-05 01:50:00,199.4,28.37,0.481,1.3719999999999999,0.0
2017-08-05 02:00:00,105.7,14.44,1.065,1.666,0.523
2017-08-05 02:10:00,113.9,21.91,0.846,1.405,0.359
2017-08-05 02:20:00,94.1,8.67,1.362,2.123,0.882
2017-08-05 02:30:00,73.44,7.044,1.968,2.6790000000000003,1.045
2017-08-05 02:40:00,105.0,52.68,0.923,2.254,0.0
2017-08-05 02:50:00,163.8,28.7,0.312,0.8490000000000001,0.0
2017-08-05 03:00:00,112.6,5.265,0.444,1.045,0.0
2017-08-05 03:10:00,115.9,6.0120000000000005,0.84,1.764,0.0
2017-08-05 03:20:00,117.1,13.87,0.804,1.535,0.098
2017-08-05 03:30:00,116.5,6.529,0.593,1.5030000000000001,0.0
2017-08-05 03:40:00,136.5,4.333,0.192,0.7190000000000001,0.0
2017-08-05 03:50:00,111.9,11.58,0.812,1.4369999999999998,0.392
2017-08-05 04:00:00,95.3,8.02,0.98,1.47,0.523
2017-08-05 04:10:00,89.1,14.34,0.757,1.4369999999999998,0.0
2017-08-05 04:20:00,72.95,10.58,0.56,1.895,0.0
2017-08-05 04:30:00,51.15,9.79,0.606,1.895,0.0
2017-08-05 04:40:00,168.7,8.85,0.759,1.862,0.0
2017-08-05 04:50:00,163.2,3.0460000000000003,0.5750000000000001,1.47,0.0
2017-08-05 05:00:00,52.42,11.18,1.629,2.6460000000000004,0.0
2017-08-05 05:10:00,52.68,10.94,1.987,3.136,1.045
2017-08-05 05:20:00,45.05,73.81,1.317,2.6790000000000003,0.0
2017-08-05 05:30:00,190.3,0.86,0.28700000000000003,0.6859999999999999,0.0
2017-08-05 05:40:00,186.7,5.158,0.498,0.8490000000000001,0.0
2017-08-05 05:50:00,169.6,3.148,0.14400000000000002,0.49,0.0
2017-08-05 06:00:00,38.92,25.09,1.229,2.417,0.0
2017-08-05 06:10:00,43.83,15.25,1.615,2.7110000000000003,0.0
2017-08-05 06:20:00,58.44,5.996,2.18,2.875,1.535
2017-08-05 06:30:00,53.48,10.15,0.8230000000000001,2.352,0.0
2017-08-05 06:40:00,59.19,8.68,1.256,2.091,0.6859999999999999
2017-08-05 06:50:00,35.72,15.73,0.948,1.633,0.0
2017-08-05 07:00:00,46.5,9.42,1.436,2.0580000000000003,0.915
2017-08-05 07:10:00,46.81,6.5120000000000005,2.021,2.515,1.209
2017-08-05 07:20:00,45.78,5.835,2.572,3.757,1.862
2017-08-05 07:30:00,29.2,10.36,2.807,4.083,1.96
2017-08-05 07:40:00,12.32,12.12,4.279,5.7170000000000005,2.221
2017-08-05 07:50:00,7.626,14.25,4.231,5.292000000000002,2.483
2017-08-05 08:00:00,9.72,13.42,4.043,5.7170000000000005,2.483
2017-08-05 08:10:00,1.6969999999999998,13.79,4.492,6.501,2.6460000000000004
2017-08-05 08:20:00,11.34,14.36,5.2010000000000005,7.187,3.495
2017-08-05 08:30:00,13.35,14.99,4.288,6.011,2.613
2017-08-05 08:40:00,10.49,10.94,4.604,6.533,2.548
2017-08-05 08:50:00,357.3,21.5,4.86,7.252000000000002,2.6790000000000003
2017-08-05 09:00:00,350.2,17.21,4.595,7.089,2.548
2017-08-05 09:10:00,4.856,16.38,4.232,6.141,2.156
2017-08-05 09:20:00,5.255,14.21,4.323,6.435,2.777
2017-08-05 09:30:00,10.28,14.6,3.215,4.769,1.7309999999999999
2017-08-05 09:40:00,350.2,23.53,2.268,3.724,0.6859999999999999
2017-08-05 09:50:00,339.3,20.34,2.944,4.933,0.588
2017-08-05 10:00:00,348.2,20.43,2.773,4.41,0.7190000000000001
2017-08-05 10:10:00,342.2,23.29,2.316,3.691,0.915
2017-08-05 10:20:00,15.47,31.06,2.633,4.41,0.882
2017-08-05 10:30:00,2.755,18.64,3.117,4.737,1.47
2017-08-05 10:40:00,342.4,18.03,3.044,5.553,1.5030000000000001
2017-08-05 10:50:00,349.4,20.79,3.96,5.7170000000000005,2.417
2017-08-05 11:00:00,338.1,25.28,2.268,5.292000000000002,0.588
2017-08-05 11:10:00,336.7,33.07,2.927,5.1610000000000005,0.0
2017-08-05 11:20:00,4.08,16.94,2.957,4.6389999999999985,0.6859999999999999
2017-08-05 11:30:00,1.37,28.33,3.4210000000000003,5.227,0.915
2017-08-05 11:40:00,334.3,28.75,2.512,4.247,0.784
2017-08-05 11:50:00,296.4,41.9,1.69,3.299,0.392
2017-08-05 12:00:00,325.6,69.49,1.423,3.626,0.0
2017-08-05 12:10:00,268.1,47.17,2.195,4.998,0.033
2017-08-05 12:20:00,5.107,21.44,3.116,4.802,0.7190000000000001
2017-08-05 12:30:00,351.0,26.71,2.805,5.325,0.621
2017-08-05 12:40:00,358.8,33.02,2.8680000000000003,4.9,1.078
2017-08-05 12:50:00,22.17,57.38,2.25,5.847,0.0
2017-08-05 13:00:00,16.64,23.36,4.13,5.782,1.47
2017-08-05 13:10:00,20.59,59.03,2.639,6.631,0.294
2017-08-05 13:20:00,189.9,19.13,4.997,8.46,2.0580000000000003
2017-08-05 13:30:00,245.7,71.56,1.8780000000000001,4.9,0.0
2017-08-05 13:40:00,193.4,41.69,1.6980000000000002,3.789,0.131
2017-08-05 13:50:00,185.7,33.05,2.461,4.541,0.0
2017-08-05 14:00:00,309.5,59.37,0.975,3.0380000000000003,0.0
2017-08-05 14:10:00,171.9,38.81,2.932,7.187,0.0
2017-08-05 14:20:00,73.8,89.7,1.435,4.4430000000000005,0.0
2017-08-05 14:30:00,186.5,21.22,2.3040000000000003,4.41,0.457
2017-08-05 14:40:00,4.642,82.0,1.081,3.463,0.0
2017-08-05 14:50:00,6.9060000000000015,35.33,2.23,4.737,0.0
2017-08-05 15:00:00,245.0,89.1,3.306,6.305,0.523
2017-08-05 15:10:00,183.3,13.33,3.2060000000000004,5.945,0.6859999999999999
2017-08-05 15:20:00,162.2,29.98,2.863,6.042999999999998,0.359
2017-08-05 15:30:00,164.6,41.93,2.503,5.096,0.065
2017-08-05 15:40:00,143.0,36.02,2.26,4.769,0.327
2017-08-05 15:50:00,191.6,22.34,2.5460000000000003,4.769,0.49
2017-08-05 16:00:00,176.4,20.93,2.8,5.978,0.882
2017-08-05 16:10:00,190.1,17.07,2.6870000000000003,4.835,0.588
2017-08-05 16:20:00,173.9,18.28,2.9730000000000003,4.835,1.405
2017-08-05 16:30:00,188.8,30.56,2.217,5.227,0.0
2017-08-05 16:40:00,181.7,25.26,2.458,5.1610000000000005,0.0
2017-08-05 16:50:00,172.4,14.14,2.972,6.37,1.078
2017-08-05 17:00:00,179.5,22.25,2.539,4.998,0.523
2017-08-05 17:10:00,183.2,28.75,2.613,7.513,0.425
2017-08-05 17:20:00,171.9,22.26,2.434,4.1160000000000005,0.8170000000000001
2017-08-05 17:30:00,196.1,50.96,1.824,4.312,0.0
2017-08-05 17:40:00,343.0,59.6,1.585,3.724,0.0
2017-08-05 17:50:00,318.3,65.33,1.358,2.5810000000000004,0.0
2017-08-05 18:00:00,333.7,65.76,1.098,2.9730000000000003,0.0
2017-08-05 18:10:00,321.4,46.42,0.627,2.0580000000000003,0.0
2017-08-05 18:20:00,63.32,34.01,1.508,3.103,0.0
2017-08-05 18:30:00,65.23,64.64,1.5819999999999999,3.267,0.0
2017-08-05 18:40:00,224.6,37.8,1.265,3.005,0.0
2017-08-05 18:50:00,181.7,30.9,2.307,4.214,0.0
2017-08-05 19:00:00,271.7,64.69,0.8310000000000001,2.6460000000000004,0.0
2017-08-05 19:10:00,216.0,36.35,1.058,2.777,0.0
2017-08-05 19:20:00,295.7,70.73,1.362,2.515,0.294
2017-08-05 19:30:00,43.08,56.05,1.026,2.6460000000000004,0.0
2017-08-05 19:40:00,18.68,38.3,2.169,4.312,0.0
2017-08-05 19:50:00,26.76,14.18,2.54,4.214,0.131
2017-08-05 20:00:00,31.33,13.24,1.736,2.5810000000000004,1.013
2017-08-05 20:10:00,4.975,14.37,1.596,2.613,0.555
2017-08-05 20:20:00,19.66,11.61,1.859,3.234,0.915
2017-08-05 20:30:00,32.66,16.67,2.1590000000000003,2.842,1.405
2017-08-05 20:40:00,14.35,15.16,2.165,4.1160000000000005,1.045
2017-08-05 20:50:00,2.7110000000000003,14.16,1.941,2.613,1.307
2017-08-05 21:00:00,7.505,29.3,1.57,2.777,0.621
2017-08-05 21:10:00,30.13,42.98,1.2,2.254,0.49
2017-08-05 21:20:00,327.9,13.66,1.16,2.091,0.359
2017-08-05 21:30:00,10.77,29.56,0.672,1.633,0.0
2017-08-05 21:40:00,24.21,14.09,0.28500000000000003,1.209,0.0
2017-08-05 21:50:00,236.3,46.48,0.8759999999999999,2.156,0.0
2017-08-05 22:00:00,175.5,36.49,0.312,1.209,0.0
2017-08-05 22:10:00,93.9,11.28,0.915,1.666,0.0
2017-08-05 22:20:00,116.3,18.33,1.381,2.123,0.653
2017-08-05 22:30:00,169.6,27.54,1.439,2.123,0.621
2017-08-05 22:40:00,198.8,15.9,1.5510000000000002,2.287,0.882
2017-08-05 22:50:00,196.4,16.41,0.969,1.47,0.392
2017-08-05 23:00:00,126.9,14.46,0.878,1.666,0.0
2017-08-05 23:10:00,188.7,47.4,0.995,2.5810000000000004,0.0
2017-08-05 23:20:00,166.8,52.61,1.436,3.103,0.457
2017-08-05 23:30:00,184.8,13.11,1.806,2.45,0.9470000000000001
2017-08-05 23:40:00,166.9,27.24,1.31,2.123,0.588
2017-08-05 23:50:00,160.2,19.27,1.824,2.7110000000000003,1.013
2017-08-06 00:00:00,138.8,7.638,2.5140000000000002,3.626,1.5030000000000001
2017-08-06 00:10:00,128.8,12.15,2.818,3.9530000000000003,1.895
2017-08-06 00:20:00,188.4,17.41,2.725,3.691,1.633
2017-08-06 00:30:00,176.6,20.12,1.905,2.5810000000000004,0.8490000000000001
2017-08-06 00:40:00,156.0,9.22,2.7510000000000003,3.5610000000000004,1.633
2017-08-06 00:50:00,156.1,6.457999999999998,3.096,3.985,2.221
2017-08-06 01:00:00,163.8,7.91,3.254,4.4430000000000005,2.0580000000000003
2017-08-06 01:10:00,166.7,9.31,2.924,3.92,2.254
2017-08-06 01:20:00,174.6,7.121,3.193,4.018,2.254
2017-08-06 01:30:00,175.5,4.662,3.519,4.214,2.548
2017-08-06 01:40:00,172.7,8.61,3.502,4.671,2.319
2017-08-06 01:50:00,174.2,7.5070000000000014,3.222,4.41,1.601
2017-08-06 02:00:00,170.9,6.792999999999998,3.522,4.345,2.7439999999999998
2017-08-06 02:10:00,173.8,6.329,4.134,4.933,3.005
2017-08-06 02:20:00,173.0,5.9060000000000015,4.251,5.521,3.234
2017-08-06 02:30:00,169.2,7.5710000000000015,4.0139999999999985,5.292000000000002,2.385
2017-08-06 02:40:00,174.5,7.499,3.016,4.083,2.123
2017-08-06 02:50:00,164.3,10.44,3.669,4.671,2.287
2017-08-06 03:00:00,167.7,11.11,3.386,4.998,2.025
2017-08-06 03:10:00,163.0,6.759,4.082,5.194,2.6790000000000003
2017-08-06 03:20:00,169.4,6.9910000000000005,3.486,5.096,2.483
2017-08-06 03:30:00,166.4,5.944,3.466,4.671,2.548
2017-08-06 03:40:00,162.2,7.144,3.06,3.822,2.319
2017-08-06 03:50:00,164.8,12.28,2.99,4.149,2.025
2017-08-06 04:00:00,167.1,9.87,3.292,4.247,2.385
2017-08-06 04:10:00,161.1,6.227,3.08,3.855,2.287
2017-08-06 04:20:00,168.5,7.334,3.0980000000000003,3.985,2.254
2017-08-06 04:30:00,169.5,8.25,3.514,4.541,2.548
2017-08-06 04:40:00,171.6,7.175,3.745,5.782,2.287
2017-08-06 04:50:00,172.2,13.01,4.666,7.938,2.352
2017-08-06 05:00:00,183.9,9.53,4.527,6.86,1.568
2017-08-06 05:10:00,172.5,17.09,3.367,4.704,2.156
2017-08-06 05:20:00,178.5,8.56,3.5980000000000003,5.553,1.7970000000000002
2017-08-06 05:30:00,167.9,7.029,3.262,4.181,2.091
2017-08-06 05:40:00,178.3,9.93,3.681,5.422999999999999,2.319
2017-08-06 05:50:00,178.7,8.85,3.94,5.684,2.287
2017-08-06 06:00:00,176.4,7.197,4.163,5.586,2.94
2017-08-06 06:10:00,180.2,9.94,3.259,4.312,1.927
2017-08-06 06:20:00,193.2,11.37,3.555,5.129,1.993
2017-08-06 06:30:00,160.5,16.06,3.585,5.129,2.319
2017-08-06 06:40:00,169.0,14.38,3.4210000000000003,4.867,1.829
2017-08-06 06:50:00,179.3,5.2620000000000005,4.211,5.1610000000000005,2.907
2017-08-06 07:00:00,170.9,8.79,3.727,5.096,2.515
2017-08-06 07:10:00,182.8,7.051,5.231,6.468,3.593
2017-08-06 07:20:00,179.6,8.95,5.767,7.742000000000001,3.626
2017-08-06 07:30:00,180.9,5.181,6.412000000000001,8.66,4.279
2017-08-06 07:40:00,179.2,6.315,6.141,8.33,3.985
2017-08-06 07:50:00,176.9,6.647,7.0360000000000005,8.59,4.508
2017-08-06 08:00:00,179.7,6.171,5.79,7.285,4.083
2017-08-06 08:10:00,178.0,7.956,5.654,6.925,3.92
2017-08-06 08:20:00,180.3,5.8100000000000005,5.153,6.729,3.593
2017-08-06 08:30:00,180.5,9.16,4.945,6.664,3.005
2017-08-06 08:40:00,182.3,5.9220000000000015,4.307,5.292000000000002,3.136
2017-08-06 08:50:00,179.4,9.03,3.428,4.9,1.993
2017-08-06 09:00:00,171.1,9.57,2.827,3.691,2.025
2017-08-06 09:10:00,194.0,15.55,2.854,4.475,1.176
2017-08-06 09:20:00,173.1,16.48,2.757,4.345,1.209
2017-08-06 09:30:00,174.4,19.26,2.547,3.9530000000000003,1.699
2017-08-06 09:40:00,177.0,16.13,2.793,4.998,1.339
2017-08-06 09:50:00,178.2,15.7,3.188,5.129,1.862
2017-08-06 10:00:00,168.5,14.16,3.906,5.651,1.4369999999999998
2017-08-06 10:10:00,168.6,15.17,3.3710000000000004,4.998,2.091
2017-08-06 10:20:00,170.8,15.95,3.466,5.422999999999999,1.895
2017-08-06 10:30:00,193.7,20.23,3.337,5.847,1.176
2017-08-06 10:40:00,196.0,28.85,2.055,4.214,0.0
2017-08-06 10:50:00,164.4,31.43,2.627,5.096,0.588
2017-08-06 11:00:00,157.5,23.09,3.019,5.455,1.4369999999999998
2017-08-06 11:10:00,202.9,21.85,3.016,5.357,0.915
